sample_id	dataset_id	axis_score	upstream_score	mmp_score	junction_score	scoring_method	qc_flags
CCFA_Risk_238	GSE57945	0.281712	0.830672	-0.337147	0.351612	signed_within_dataset_zscore_mean	ok
CCFA_Risk_239	GSE57945	-0.804856	-0.512063	-0.841097	-1.06141	signed_within_dataset_zscore_mean	ok
CCFA_Risk_240	GSE57945	-0.349899	-0.571121	-0.430886	-0.047691	signed_within_dataset_zscore_mean	ok
CCFA_Risk_241	GSE57945	-0.872522	-0.87366	-0.859854	-0.884052	signed_within_dataset_zscore_mean	ok
CCFA_Risk_242	GSE57945	-0.952295	-0.571738	-1.19048	-1.09466	signed_within_dataset_zscore_mean	ok
CCFA_Risk_243	GSE57945	-0.723644	-0.751077	-0.979763	-0.440093	signed_within_dataset_zscore_mean	ok
CCFA_Risk_244	GSE57945	-0.868847	-0.411638	-1.16639	-1.02851	signed_within_dataset_zscore_mean	ok
CCFA_Risk_245	GSE57945	-0.840818	-0.259931	-1.29254	-0.969987	signed_within_dataset_zscore_mean	ok
CCFA_Risk_246	GSE57945	-0.382694	-0.818506	-0.460893	0.131317	signed_within_dataset_zscore_mean	ok
CCFA_Risk_247	GSE57945	-0.396747	-0.015603	-0.806785	-0.367852	signed_within_dataset_zscore_mean	ok
CCFA_Risk_248	GSE57945	-0.483345	-0.357822	-0.81919	-0.273022	signed_within_dataset_zscore_mean	ok
CCFA_Risk_249	GSE57945	0.521928	1.03129	-0.449566	0.984066	signed_within_dataset_zscore_mean	ok
CCFA_Risk_250	GSE57945	-0.656681	-0.291376	-0.900734	-0.777934	signed_within_dataset_zscore_mean	ok
CCFA_Risk_251	GSE57945	-0.540477	-0.220775	-0.675348	-0.725309	signed_within_dataset_zscore_mean	ok
CCFA_Risk_252	GSE57945	0.69648	0.10031	1.71585	0.273285	signed_within_dataset_zscore_mean	ok
CCFA_Risk_253	GSE57945	-0.689603	-0.483762	-0.787407	-0.797638	signed_within_dataset_zscore_mean	ok
CCFA_Risk_254	GSE57945	0.562375	1.26595	0.0951088	0.326067	signed_within_dataset_zscore_mean	ok
GSM1900148	GSE73661	0.674447	0.0508072	1.78456	0.187977	signed_within_dataset_zscore_mean	ok
GSM1900149	GSE73661	-0.619481	-0.292609	-1.13425	-0.431587	signed_within_dataset_zscore_mean	ok
GSM1900150	GSE73661	-0.882344	-0.118211	-1.49304	-1.03578	signed_within_dataset_zscore_mean	ok
GSM1900151	GSE73661	-0.53452	-0.039925	-0.408587	-1.15505	signed_within_dataset_zscore_mean	ok
GSM1900152	GSE73661	-1.04756	-0.351949	-1.28442	-1.50631	signed_within_dataset_zscore_mean	ok
GSM1900153	GSE73661	-1.47015	-0.758096	-1.43953	-2.21282	signed_within_dataset_zscore_mean	ok
GSM1900154	GSE73661	0.519991	-0.711291	0.904545	1.36672	signed_within_dataset_zscore_mean	ok
GSM1900155	GSE73661	0.0930303	-0.859387	1.10587	0.0326044	signed_within_dataset_zscore_mean	ok
GSM1900156	GSE73661	-0.624955	-1.07903	-0.74217	-0.0536645	signed_within_dataset_zscore_mean	ok
GSM1900157	GSE73661	-0.580632	-0.465302	-0.997983	-0.278611	signed_within_dataset_zscore_mean	ok
GSM1900158	GSE73661	-0.193502	-1.17086	-0.276717	0.867073	signed_within_dataset_zscore_mean	ok
GSM1900159	GSE73661	-0.898463	-0.16766	-1.34583	-1.1819	signed_within_dataset_zscore_mean	ok
GSM1900160	GSE73661	-0.8978	-1.16346	-1.10441	-0.425531	signed_within_dataset_zscore_mean	ok
GSM1900161	GSE73661	-0.684964	0.150289	-0.823922	-1.38126	signed_within_dataset_zscore_mean	ok
GSM1900162	GSE73661	0.21327	0.227746	0.787441	-0.375377	signed_within_dataset_zscore_mean	ok
GSM1900163	GSE73661	-0.130037	0.656657	-1.13922	0.0924568	signed_within_dataset_zscore_mean	ok
GSM1900164	GSE73661	-0.420232	0.552024	-1.0635	-0.749224	signed_within_dataset_zscore_mean	ok
GSM1900165	GSE73661	0.0938738	-0.0227021	-0.218301	0.522624	signed_within_dataset_zscore_mean	ok
GSM1900166	GSE73661	0.258072	0.0934728	0.497188	0.183556	signed_within_dataset_zscore_mean	ok
GSM1900167	GSE73661	-0.148378	-0.363431	0.182125	-0.263829	signed_within_dataset_zscore_mean	ok
GSM1900168	GSE73661	-0.542306	0.186416	-0.832128	-0.981208	signed_within_dataset_zscore_mean	ok
GSM1900169	GSE73661	0.517234	-0.104194	1.41115	0.244747	signed_within_dataset_zscore_mean	ok
GSM1900170	GSE73661	-0.813439	-0.0178939	-0.768259	-1.65416	signed_within_dataset_zscore_mean	ok
GSM1900171	GSE73661	0.56848	0.265473	2.07179	-0.631827	signed_within_dataset_zscore_mean	ok
GSM1900172	GSE73661	0.414007	-0.890501	1.11981	1.01271	signed_within_dataset_zscore_mean	ok
GSM1900173	GSE73661	-0.390952	-0.570876	0.211836	-0.813815	signed_within_dataset_zscore_mean	ok
GSM1900174	GSE73661	0.277086	0.536622	0.487345	-0.192709	signed_within_dataset_zscore_mean	ok
GSM1900175	GSE73661	-0.0648669	-0.390093	1.00408	-0.808586	signed_within_dataset_zscore_mean	ok
GSM1900176	GSE73661	0.760366	0.480591	1.1678	0.632706	signed_within_dataset_zscore_mean	ok
GSM1900177	GSE73661	-0.555831	-0.288359	-0.952957	-0.426178	signed_within_dataset_zscore_mean	ok
GSM1900178	GSE73661	0.444862	-0.143506	0.859591	0.6185	signed_within_dataset_zscore_mean	ok
GSM1900179	GSE73661	0.295241	-0.0587779	0.157048	0.787452	signed_within_dataset_zscore_mean	ok
GSM1900180	GSE73661	0.058434	-0.690632	0.259297	0.606637	signed_within_dataset_zscore_mean	ok
GSM1900181	GSE73661	-0.491342	-1.23215	0.156631	-0.398507	signed_within_dataset_zscore_mean	ok
GSM1900182	GSE73661	-0.494325	-0.118177	-1.14876	-0.216038	signed_within_dataset_zscore_mean	ok
GSM1900183	GSE73661	-0.624594	-0.907346	-0.390453	-0.575982	signed_within_dataset_zscore_mean	ok
GSM1900184	GSE73661	0.131972	-0.859817	1.18054	0.0751933	signed_within_dataset_zscore_mean	ok
GSM1900185	GSE73661	0.549669	-0.272522	1.29787	0.623653	signed_within_dataset_zscore_mean	ok
GSM1900186	GSE73661	-0.593072	-1.73627	0.130076	-0.173021	signed_within_dataset_zscore_mean	ok
GSM1900187	GSE73661	-0.0473811	-1.23425	0.651026	0.441077	signed_within_dataset_zscore_mean	ok
GSM1900188	GSE73661	0.161845	-0.711805	1.41715	-0.219812	signed_within_dataset_zscore_mean	ok
GSM1900189	GSE73661	-0.640131	-0.465617	-0.801831	-0.652944	signed_within_dataset_zscore_mean	ok
GSM1900190	GSE73661	-0.599923	-0.267132	-0.98024	-0.552398	signed_within_dataset_zscore_mean	ok
GSM1900191	GSE73661	0.528247	0.814878	0.886259	-0.116397	signed_within_dataset_zscore_mean	ok
GSM1900192	GSE73661	0.309697	-0.151749	0.0960368	0.984804	signed_within_dataset_zscore_mean	ok
GSM1900193	GSE73661	-0.415829	-0.102395	-1.15915	0.0140575	signed_within_dataset_zscore_mean	ok
GSM1900194	GSE73661	-0.90792	-0.0677995	-0.533924	-2.12204	signed_within_dataset_zscore_mean	ok
GSM1900195	GSE73661	0.605426	-0.125189	1.12155	0.819917	signed_within_dataset_zscore_mean	ok
GSM1900196	GSE73661	0.643014	0.727335	0.352566	0.849142	signed_within_dataset_zscore_mean	ok
GSM1900197	GSE73661	-0.858257	-0.145869	-1.04582	-1.38308	signed_within_dataset_zscore_mean	ok
GSM1900198	GSE73661	-0.770888	-0.35409	-1.14168	-0.816898	signed_within_dataset_zscore_mean	ok
GSM1900199	GSE73661	0.578905	-0.214878	1.16594	0.785647	signed_within_dataset_zscore_mean	ok
GSM1900200	GSE73661	0.296384	0.0233237	1.22331	-0.357484	signed_within_dataset_zscore_mean	ok
GSM1900201	GSE73661	-1.02167	-0.160211	-0.7254	-2.1794	signed_within_dataset_zscore_mean	ok
GSM1900202	GSE73661	0.103013	-0.619131	0.440491	0.487678	signed_within_dataset_zscore_mean	ok
GSM1900203	GSE73661	-0.259116	-0.805936	0.388922	-0.360334	signed_within_dataset_zscore_mean	ok
GSM1900204	GSE73661	-0.558778	-1.57552	-0.0381229	-0.0626889	signed_within_dataset_zscore_mean	ok
GSM1900205	GSE73661	-0.4799	-0.880254	-0.860059	0.300614	signed_within_dataset_zscore_mean	ok
GSM1900206	GSE73661	0.300591	-0.635704	1.0711	0.466372	signed_within_dataset_zscore_mean	ok
GSM1900207	GSE73661	0.0101679	-0.630049	0.143981	0.516572	signed_within_dataset_zscore_mean	ok
GSM1900208	GSE73661	0.0340675	-0.637047	0.637621	0.101629	signed_within_dataset_zscore_mean	ok
GSM1900209	GSE73661	-0.0152968	-0.335063	-0.437273	0.726445	signed_within_dataset_zscore_mean	ok
GSM1900210	GSE73661	0.664324	-0.277331	1.23875	1.03155	signed_within_dataset_zscore_mean	ok
GSM1900211	GSE73661	-1.13694	-0.33535	-1.38224	-1.69323	signed_within_dataset_zscore_mean	ok
GSM1900212	GSE73661	-0.858255	-0.0132684	-1.28152	-1.27998	signed_within_dataset_zscore_mean	ok
GSM1900213	GSE73661	-0.224731	-0.789077	-0.217266	0.332151	signed_within_dataset_zscore_mean	ok
GSM1900214	GSE73661	0.0803507	-0.722558	0.345525	0.618085	signed_within_dataset_zscore_mean	ok
GSM1900215	GSE73661	-0.343899	-0.756663	-0.272116	-0.00291859	signed_within_dataset_zscore_mean	ok
GSM1900216	GSE73661	-0.545194	-0.124155	-1.08021	-0.431219	signed_within_dataset_zscore_mean	ok
GSM1900217	GSE73661	-0.0515371	-0.509311	0.362822	-0.00812205	signed_within_dataset_zscore_mean	ok
GSM1900218	GSE73661	0.779086	0.458914	1.20756	0.670789	signed_within_dataset_zscore_mean	ok
GSM1900219	GSE73661	0.477611	-0.431106	1.05345	0.810485	signed_within_dataset_zscore_mean	ok
GSM1900220	GSE73661	0.320215	-0.185344	0.635175	0.510814	signed_within_dataset_zscore_mean	ok
GSM1900221	GSE73661	-1.17084	-0.535949	-1.30912	-1.66747	signed_within_dataset_zscore_mean	ok
GSM1900222	GSE73661	-0.837018	0.174965	-1.06934	-1.61668	signed_within_dataset_zscore_mean	ok
GSM1900223	GSE73661	-0.990561	0.248583	-1.42243	-1.79784	signed_within_dataset_zscore_mean	ok
GSM1900224	GSE73661	-1.10352	-0.354829	-1.06838	-1.88734	signed_within_dataset_zscore_mean	ok
GSM1900225	GSE73661	-0.494481	0.114428	-0.973135	-0.624737	signed_within_dataset_zscore_mean	ok
GSM1900226	GSE73661	-0.996008	-0.230144	-1.27136	-1.48652	signed_within_dataset_zscore_mean	ok
GSM1900227	GSE73661	0.153057	-0.227921	0.561368	0.125723	signed_within_dataset_zscore_mean	ok
GSM1900228	GSE73661	-0.210451	-0.229727	-0.172845	-0.228782	signed_within_dataset_zscore_mean	ok
GSM1900229	GSE73661	-0.893036	0.0428012	-1.37516	-1.34675	signed_within_dataset_zscore_mean	ok
GSM1900230	GSE73661	-0.293597	-0.0890352	-0.807789	0.0160339	signed_within_dataset_zscore_mean	ok
GSM1900231	GSE73661	0.0266497	-0.538358	0.684683	-0.0663763	signed_within_dataset_zscore_mean	ok
GSM1900232	GSE73661	-0.486574	-0.664729	0.333188	-1.12818	signed_within_dataset_zscore_mean	ok
GSM1900233	GSE73661	0.745789	-0.237551	1.78961	0.685304	signed_within_dataset_zscore_mean	ok
GSM1900234	GSE73661	0.960175	0.749208	0.217115	1.9142	signed_within_dataset_zscore_mean	ok
GSM1900235	GSE73661	0.901596	0.887958	0.63209	1.18474	signed_within_dataset_zscore_mean	ok
GSM1900236	GSE73661	-0.755243	-0.766977	-1.32508	-0.173673	signed_within_dataset_zscore_mean	ok
GSM1900237	GSE73661	-0.500519	-0.0265393	-0.98062	-0.494399	signed_within_dataset_zscore_mean	ok
GSM1900238	GSE73661	-0.679942	0.249813	-0.953738	-1.3359	signed_within_dataset_zscore_mean	ok
GSM1900239	GSE73661	0.316758	0.60189	-0.381596	0.72998	signed_within_dataset_zscore_mean	ok
GSM1900240	GSE73661	0.436091	0.659246	-0.356346	1.00537	signed_within_dataset_zscore_mean	ok
GSM1900241	GSE73661	0.584122	-0.0307382	0.905886	0.877217	signed_within_dataset_zscore_mean	ok
GSM1900242	GSE73661	0.479122	-0.0927965	1.03252	0.497646	signed_within_dataset_zscore_mean	ok
GSM1900243	GSE73661	0.824025	0.89861	0.320342	1.25312	signed_within_dataset_zscore_mean	ok
GSM1900244	GSE73661	0.525966	0.763699	0.929663	-0.115465	signed_within_dataset_zscore_mean	ok
GSM1900245	GSE73661	-0.0755897	0.693587	-1.12213	0.201771	signed_within_dataset_zscore_mean	ok
GSM1900246	GSE73661	0.00488345	-0.318016	-0.198813	0.53148	signed_within_dataset_zscore_mean	ok
GSM1900247	GSE73661	-0.219315	-0.0141626	-0.0391791	-0.604604	signed_within_dataset_zscore_mean	ok
GSM1900248	GSE73661	0.702885	1.41002	0.184233	0.514403	signed_within_dataset_zscore_mean	ok
GSM1900249	GSE73661	1.05869	1.45053	1.47943	0.246094	signed_within_dataset_zscore_mean	ok
GSM1900250	GSE73661	0.684569	1.20376	-0.0718448	0.921795	signed_within_dataset_zscore_mean	ok
GSM1900251	GSE73661	0.806238	0.358325	1.02099	1.0394	signed_within_dataset_zscore_mean	ok
GSM1900252	GSE73661	0.813705	0.849582	0.994182	0.597351	signed_within_dataset_zscore_mean	ok
GSM1900253	GSE73661	0.702469	1.96039	-0.72492	0.871937	signed_within_dataset_zscore_mean	ok
GSM1900254	GSE73661	-0.0170662	-0.329252	-0.201092	0.479145	signed_within_dataset_zscore_mean	ok
GSM1900255	GSE73661	0.592024	-0.0464338	0.587785	1.23472	signed_within_dataset_zscore_mean	ok
GSM1900256	GSE73661	0.218799	0.044916	0.124211	0.48727	signed_within_dataset_zscore_mean	ok
GSM1900257	GSE73661	0.565958	-0.10995	0.88826	0.919564	signed_within_dataset_zscore_mean	ok
GSM1900258	GSE73661	0.990371	1.16854	1.40265	0.399922	signed_within_dataset_zscore_mean	ok
GSM1900259	GSE73661	0.570169	1.52331	-0.521872	0.70907	signed_within_dataset_zscore_mean	ok
GSM1900260	GSE73661	0.28612	0.132174	0.353106	0.373079	signed_within_dataset_zscore_mean	ok
GSM1900261	GSE73661	-0.48566	0.355296	-1.06743	-0.744845	signed_within_dataset_zscore_mean	ok
GSM1900262	GSE73661	-0.518319	0.591972	-1.22179	-0.925143	signed_within_dataset_zscore_mean	ok
GSM1900263	GSE73661	0.104417	-0.388784	0.24457	0.457464	signed_within_dataset_zscore_mean	ok
GSM1900264	GSE73661	0.300517	-0.00350678	0.833602	0.0714565	signed_within_dataset_zscore_mean	ok
GSM1900265	GSE73661	-0.566202	-0.824932	0.211143	-1.08482	signed_within_dataset_zscore_mean	ok
GSM1900266	GSE73661	-0.539652	0.532313	-1.23786	-0.913408	signed_within_dataset_zscore_mean	ok
GSM1900267	GSE73661	-0.442042	0.396293	-1.31378	-0.40864	signed_within_dataset_zscore_mean	ok
GSM1900268	GSE73661	-0.327209	-0.182945	-0.194481	-0.604202	signed_within_dataset_zscore_mean	ok
GSM1900269	GSE73661	-0.0196646	0.685778	-0.950581	0.205808	signed_within_dataset_zscore_mean	ok
GSM1900270	GSE73661	-0.752838	0.818751	-1.43322	-1.64404	signed_within_dataset_zscore_mean	ok
GSM1900271	GSE73661	0.399827	-0.363294	1.11679	0.445984	signed_within_dataset_zscore_mean	ok
GSM1900272	GSE73661	0.281331	0.300179	0.342559	0.201254	signed_within_dataset_zscore_mean	ok
GSM1900273	GSE73661	-0.794222	-0.697949	-0.789446	-0.895271	signed_within_dataset_zscore_mean	ok
GSM1900274	GSE73661	0.713375	0.754596	0.72566	0.659868	signed_within_dataset_zscore_mean	ok
GSM1900275	GSE73661	0.635341	0.566785	0.632578	0.706661	signed_within_dataset_zscore_mean	ok
GSM1900276	GSE73661	0.598515	0.805601	-0.394401	1.38434	signed_within_dataset_zscore_mean	ok
GSM1900277	GSE73661	0.403411	0.631044	0.470174	0.109014	signed_within_dataset_zscore_mean	ok
GSM1900278	GSE73661	0.728351	1.01118	1.47706	-0.303186	signed_within_dataset_zscore_mean	ok
GSM1900279	GSE73661	0.141437	1.03307	-0.871899	0.263141	signed_within_dataset_zscore_mean	ok
GSM1900280	GSE73661	0.257203	0.562761	-0.077382	0.286229	signed_within_dataset_zscore_mean	ok
GSM1900281	GSE73661	-0.343402	0.0479903	-0.734859	-0.343336	signed_within_dataset_zscore_mean	ok
GSM1900282	GSE73661	-0.535317	0.292315	-0.871449	-1.02682	signed_within_dataset_zscore_mean	ok
GSM1900283	GSE73661	0.959126	0.0565443	1.8583	0.962534	signed_within_dataset_zscore_mean	ok
GSM1900284	GSE73661	0.426857	0.965755	-0.173305	0.488121	signed_within_dataset_zscore_mean	ok
GSM1900285	GSE73661	0.699697	-0.47656	2.16136	0.414294	signed_within_dataset_zscore_mean	ok
GSM1900286	GSE73661	1.02095	0.77619	0.965408	1.32126	signed_within_dataset_zscore_mean	ok
GSM1900287	GSE73661	0.402588	0.175576	0.0236537	1.00853	signed_within_dataset_zscore_mean	ok
GSM1900288	GSE73661	-0.163166	0.481435	-1.14696	0.176029	signed_within_dataset_zscore_mean	ok
GSM1900289	GSE73661	0.2141	0.607898	-0.58801	0.62241	signed_within_dataset_zscore_mean	ok
GSM1900290	GSE73661	0.2015	1.01674	-0.120345	-0.291897	signed_within_dataset_zscore_mean	ok
GSM1900291	GSE73661	-0.159075	-0.36499	-0.53324	0.421004	signed_within_dataset_zscore_mean	ok
GSM1900292	GSE73661	0.109214	0.34367	-0.0532556	0.0372278	signed_within_dataset_zscore_mean	ok
GSM1900293	GSE73661	-0.0583219	0.181183	-0.420713	0.0645648	signed_within_dataset_zscore_mean	ok
GSM1900294	GSE73661	0.20438	-0.272833	0.359846	0.526126	signed_within_dataset_zscore_mean	ok
GSM1900295	GSE73661	0.0359321	-0.17509	-0.254411	0.537297	signed_within_dataset_zscore_mean	ok
GSM1900296	GSE73661	0.693384	0.204781	0.415543	1.45983	signed_within_dataset_zscore_mean	ok
GSM1900297	GSE73661	0.495381	0.878969	0.370943	0.23623	signed_within_dataset_zscore_mean	ok
GSM1900298	GSE73661	0.255785	0.103935	0.457161	0.206259	signed_within_dataset_zscore_mean	ok
GSM1900299	GSE73661	0.436895	0.11056	0.278301	0.921825	signed_within_dataset_zscore_mean	ok
GSM1900300	GSE73661	0.0935803	0.330359	-0.177548	0.12793	signed_within_dataset_zscore_mean	ok
GSM1900301	GSE73661	-0.0212328	0.209431	-0.687075	0.413945	signed_within_dataset_zscore_mean	ok
GSM1900302	GSE73661	0.217499	0.0718092	0.142113	0.438575	signed_within_dataset_zscore_mean	ok
GSM1900303	GSE73661	1.01837	0.695291	0.451974	1.90784	signed_within_dataset_zscore_mean	ok
GSM1900304	GSE73661	-0.453587	0.0362037	-0.937601	-0.459364	signed_within_dataset_zscore_mean	ok
GSM1900305	GSE73661	-0.150427	0.558788	-0.339929	-0.67014	signed_within_dataset_zscore_mean	ok
GSM1900306	GSE73661	-0.817642	-0.0747148	-0.836617	-1.5416	signed_within_dataset_zscore_mean	ok
GSM1900307	GSE73661	0.285134	0.235948	0.403776	0.215678	signed_within_dataset_zscore_mean	ok
GSM1900308	GSE73661	-0.126288	0.0263724	-0.408421	0.00318483	signed_within_dataset_zscore_mean	ok
GSM1900309	GSE73661	-0.258418	0.246648	-0.533304	-0.488598	signed_within_dataset_zscore_mean	ok
GSM1900310	GSE73661	0.482942	0.28218	0.626216	0.540429	signed_within_dataset_zscore_mean	ok
GSM1900311	GSE73661	-0.122194	-0.397432	-0.0134452	0.0442959	signed_within_dataset_zscore_mean	ok
GSM1900312	GSE73661	0.471822	0.751323	-0.142481	0.806625	signed_within_dataset_zscore_mean	ok
GSM1900313	GSE73661	-0.27282	-0.225526	-0.79833	0.205397	signed_within_dataset_zscore_mean	ok
GSM1900314	GSE73661	0.387323	0.0871647	0.405804	0.668999	signed_within_dataset_zscore_mean	ok
GSM1900315	GSE73661	0.494067	0.0400262	0.683265	0.758908	signed_within_dataset_zscore_mean	ok
GSM1900316	GSE73661	0.104248	0.0347844	-0.0229443	0.300904	signed_within_dataset_zscore_mean	ok
GSM1900317	GSE73661	-0.309062	-0.438696	-0.588759	0.100267	signed_within_dataset_zscore_mean	ok
GSM1900318	GSE73661	-0.414204	-0.90174	0.295218	-0.63609	signed_within_dataset_zscore_mean	ok
GSM1900319	GSE73661	-0.206161	0.0193618	-0.735858	0.0980132	signed_within_dataset_zscore_mean	ok
GSM1900320	GSE73661	0.58786	0.348244	1.60272	-0.187389	signed_within_dataset_zscore_mean	ok
GSM1900321	GSE73661	0.528683	0.89229	0.130671	0.563088	signed_within_dataset_zscore_mean	ok
GSM1900322	GSE73661	0.440735	-0.0877758	1.37634	0.0336447	signed_within_dataset_zscore_mean	ok
GSM1900323	GSE73661	-0.175803	-0.425749	0.18182	-0.283481	signed_within_dataset_zscore_mean	ok
GSM1900324	GSE73661	0.497679	0.125464	0.776253	0.591322	signed_within_dataset_zscore_mean	ok
GSM1900325	GSE73661	0.153415	-0.437221	0.861204	0.0362625	signed_within_dataset_zscore_mean	ok
GSM2932807	GSE109142	-0.768778	0.730931	-2.02679	-1.01047	signed_within_dataset_zscore_mean	ok
GSM2932808	GSE109142	-1.03931	-0.167221	-1.96472	-0.985978	signed_within_dataset_zscore_mean	ok
GSM2932809	GSE109142	-0.721085	0.493882	-1.67825	-0.978887	signed_within_dataset_zscore_mean	ok
GSM2932810	GSE109142	-1.2904	-0.216725	-1.83176	-1.82271	signed_within_dataset_zscore_mean	ok
GSM2932811	GSE109142	-0.8869	0.445068	-1.83642	-1.26934	signed_within_dataset_zscore_mean	ok
GSM2932812	GSE109142	-0.970994	-0.0455756	-1.94451	-0.922891	signed_within_dataset_zscore_mean	ok
GSM2932813	GSE109142	-0.755129	0.227616	-1.47131	-1.02169	signed_within_dataset_zscore_mean	ok
GSM2932814	GSE109142	-1.0871	-0.152029	-1.80202	-1.30726	signed_within_dataset_zscore_mean	ok
GSM2932815	GSE109142	-0.845689	-0.144976	-1.55957	-0.832515	signed_within_dataset_zscore_mean	ok
GSM2932816	GSE109142	-0.977572	0.162138	-1.65293	-1.44192	signed_within_dataset_zscore_mean	ok
GSM2932817	GSE109142	-0.997354	0.0639047	-2.0613	-0.994662	signed_within_dataset_zscore_mean	ok
GSM2932818	GSE109142	-0.88495	-0.154549	-1.41702	-1.08328	signed_within_dataset_zscore_mean	ok
GSM2932819	GSE109142	-0.443028	0.731253	-1.07831	-0.98203	signed_within_dataset_zscore_mean	ok
GSM2932820	GSE109142	-0.712549	0.715118	-1.80769	-1.04508	signed_within_dataset_zscore_mean	ok
GSM2932821	GSE109142	-0.729619	0.426982	-1.60923	-1.00661	signed_within_dataset_zscore_mean	ok
GSM2932822	GSE109142	-1.41365	-0.603127	-2.10413	-1.53371	signed_within_dataset_zscore_mean	ok
GSM2932823	GSE109142	-0.707288	0.818702	-2.14695	-0.793617	signed_within_dataset_zscore_mean	ok
GSM2932824	GSE109142	-0.813468	0.215966	-1.71722	-0.939154	signed_within_dataset_zscore_mean	ok
GSM2932825	GSE109142	-0.932804	0.0944133	-1.45962	-1.4332	signed_within_dataset_zscore_mean	ok
GSM2932826	GSE109142	-1.01217	-0.16798	-1.77874	-1.08979	signed_within_dataset_zscore_mean	ok
GSM2932827	GSE109142	0.0983734	-0.259657	0.576514	-0.0217369	signed_within_dataset_zscore_mean	ok
GSM2932828	GSE109142	-0.22657	-0.285792	0.29652	-0.690438	signed_within_dataset_zscore_mean	ok
GSM2932829	GSE109142	-0.190161	-0.575847	-0.0770179	0.0823821	signed_within_dataset_zscore_mean	ok
GSM2932830	GSE109142	-0.553841	-0.526164	-0.499495	-0.635863	signed_within_dataset_zscore_mean	ok
GSM2932831	GSE109142	0.0379806	0.935504	-0.815839	-0.00572374	signed_within_dataset_zscore_mean	ok
GSM2932832	GSE109142	-0.418335	-0.62322	-0.0718111	-0.559974	signed_within_dataset_zscore_mean	ok
GSM2932833	GSE109142	-0.0348221	-0.0255813	0.114083	-0.192968	signed_within_dataset_zscore_mean	ok
GSM2932834	GSE109142	-0.396957	-0.62747	-0.308867	-0.254535	signed_within_dataset_zscore_mean	ok
GSM2932835	GSE109142	-0.597103	-0.18433	-0.67051	-0.93647	signed_within_dataset_zscore_mean	ok
GSM2932836	GSE109142	-0.47679	-0.276074	-0.774997	-0.3793	signed_within_dataset_zscore_mean	ok
